cliente_id,idade,regiao,canal_aquisicao,tempo_contrato_meses,valor_mensalidade,produtos_contratados,num_reclamacoes,atraso_pagamentos,score_credito,variacao_gasto_pct,mes_referencia,cancelou
CLI01216,66,Sudeste,Digital,26,98.92,4,1,1,501.0,-13.7,2023-08,0
CLI01217,33,Norte,Digital,34,202.6,3,0,0,973.0,-17.0,2024-05,0
CLI01218,53,Nordeste,Indicação,59,120.07,5,0,0,601.0,5.1,2023-08,0
CLI01219,35,Sudeste,Digital,56,101.65,5,2,2,,17.0,2024-03,0
CLI01220,31,Nordeste,Telemarketing,59,179.04,3,2,1,636.0,2.3,2023-10,0
CLI01221,47,Sudeste,,45,51.28,1,2,0,331.0,29.9,2023-01,0
CLI01222,19,Sudeste,Digital,6,51.82,4,0,0,397.0,2.3,2023-09,0
CLI01223,30,Sudeste,Digital,37,104.67,3,2,0,490.0,-1.4,2024-05,0
CLI01224,44,Centro-Oeste,Indicação,57,59.08,5,2,0,840.0,-11.8,2023-01,0
CLI01225,69,Sul,Loja física,33,76.91,4,5,0,347.0,3.0,2023-09,1
CLI01226,34,Nordeste,Indicação,53,134.62,4,1,2,549.0,-12.4,2024-02,0
CLI01227,48,Sudeste,Digital,22,250.55,1,2,0,525.0,-14.7,2023-05,0
CLI01228,32,Sul,Digital,21,192.91,5,1,0,,-15.1,2023-06,0
CLI01229,37,Sudeste,Digital,6,178.07,2,1,1,964.0,-3.4,2023-05,0
CLI01230,22,Sudeste,Digital,6,123.27,1,3,0,784.0,-7.5,2023-04,1
CLI01231,24,Sudeste,Digital,55,282.84,1,2,2,627.0,39.8,2024-04,1
CLI01232,35,Sudeste,Digital,48,149.15,2,0,0,479.0,3.1,2024-04,0
CLI01233,28,Nordeste,Digital,4,71.67,2,0,0,964.0,2.9,2023-10,0
CLI01234,49,Sudeste,Indicação,30,204.17,1,3,1,322.0,-8.3,2024-02,1
CLI01235,67,Norte,Loja física,11,78.36,4,1,0,905.0,46.0,2024-01,0
CLI01236,44,Sudeste,Digital,30,136.21,3,1,1,669.0,-13.9,2023-04,1
CLI01237,43,Sul,Loja física,31,176.75,3,0,0,544.0,-7.1,2024-02,0
CLI01238,54,Sudeste,Loja física,24,268.46,1,1,0,459.0,15.0,2023-09,0
CLI01239,62,Sudeste,Loja física,55,173.29,4,1,1,672.0,3.0,2023-03,1
CLI01240,45,Centro-Oeste,Loja física,9,225.46,2,1,0,584.0,-19.1,2023-10,0
CLI01241,67,Nordeste,Digital,55,298.1,1,0,0,820.0,0.4,2024-03,0
CLI01242,19,Nordeste,Digital,3,82.77,5,1,0,749.0,10.2,2023-02,0
CLI01243,37,Centro-Oeste,Digital,51,118.58,4,2,1,996.0,7.7,2023-02,0
CLI01244,21,Nordeste,Digital,31,148.54,5,0,0,946.0,9.9,2023-09,0
CLI01245,30,Sul,Loja física,40,155.36,5,3,2,921.0,32.8,2023-04,0
CLI01246,41,Nordeste,Indicação,37,152.66,1,1,1,880.0,4.1,2023-05,0
CLI01247,65,Sudeste,Digital,36,276.8,4,2,2,435.0,11.9,2023-02,1
CLI01248,55,Sul,Indicação,24,228.41,5,0,1,395.0,-36.4,2023-07,0
CLI01249,57,Nordeste,Indicação,31,201.88,4,0,4,418.0,28.0,2023-06,1
CLI01250,65,Sudeste,Digital,6,127.24,3,0,0,673.0,1.0,2024-04,0
CLI01251,62,Centro-Oeste,Telemarketing,2,255.85,5,2,0,573.0,-13.0,2024-02,0
CLI01252,46,Sudeste,Digital,20,288.67,5,2,0,476.0,-2.9,2023-12,0
CLI01253,53,Centro-Oeste,Telemarketing,28,255.2,4,1,0,576.0,9.9,2023-06,0
CLI01254,19,Sudeste,Digital,11,50.29,3,2,1,437.0,15.5,2024-01,0
CLI01255,58,Sudeste,Digital,4,209.0,5,0,0,431.0,-1.4,2024-03,0
CLI01256,35,Sudeste,Loja física,15,62.68,1,0,2,343.0,9.0,2024-02,0
CLI01257,66,Centro-Oeste,Telemarketing,6,114.3,4,0,0,422.0,-3.9,2023-08,0
CLI01258,25,Sudeste,Digital,54,64.78,4,2,0,435.0,7.4,2023-11,0
CLI01259,32,Sul,Indicação,49,200.85,5,2,1,666.0,3.1,2023-09,0
CLI01260,58,Sul,Indicação,30,221.55,3,1,1,672.0,4.5,2023-12,0
CLI01261,34,Sudeste,Digital,56,78.52,5,1,0,425.0,-4.7,2023-06,0
CLI01262,40,Norte,Loja física,38,145.86,2,0,1,738.0,6.1,2023-03,0
CLI01263,19,Sudeste,Loja física,51,163.96,5,1,0,875.0,-12.4,2023-01,0
CLI01264,23,Sul,Digital,57,142.16,2,3,0,350.0,2.9,2024-03,0
CLI01265,46,Sul,Indicação,2,80.16,1,3,1,436.0,-9.5,2024-03,1
CLI01266,44,Sudeste,,15,154.64,4,2,0,457.0,-14.9,2023-05,1
CLI01267,54,Sudeste,Indicação,11,237.69,4,0,0,355.0,-10.6,2023-11,1
CLI01268,66,Nordeste,Telemarketing,8,67.65,3,0,0,,-3.1,2023-01,0
CLI01269,51,Centro-Oeste,Digital,26,69.95,5,0,2,727.0,-7.9,2023-10,0
CLI01270,35,Sudeste,Digital,51,138.59,1,1,1,742.0,5.9,2023-11,0
CLI01271,59,Sudeste,,45,285.33,2,0,0,625.0,1.2,2023-07,0
CLI01272,27,Norte,Indicação,44,217.04,3,1,0,939.0,15.2,2024-05,0
CLI01273,55,Sudeste,Digital,5,219.57,1,1,0,937.0,-1.3,2023-12,0
CLI01274,61,Sul,Digital,6,140.38,1,3,0,379.0,2.7,2023-04,0
CLI01275,34,Sul,Indicação,26,198.32,2,1,1,773.0,28.0,2023-12,0
CLI01276,30,Sudeste,Digital,54,52.43,2,0,1,676.0,-6.6,2023-03,0
CLI01277,69,Nordeste,Digital,4,208.92,4,0,2,632.0,-4.3,2024-06,0
CLI01278,65,Centro-Oeste,Loja física,19,278.22,5,1,0,474.0,18.1,2023-12,0
CLI01279,59,Sul,Telemarketing,20,203.04,3,1,0,956.0,-14.4,2024-01,0
CLI01280,44,Nordeste,Indicação,33,268.32,5,2,0,740.0,19.7,2024-04,0
CLI01281,19,Sul,Indicação,20,230.89,3,1,0,425.0,-3.6,2023-08,1
CLI01282,51,Sul,Digital,49,80.04,1,2,1,,-12.5,2023-06,0
CLI01283,48,Sudeste,Loja física,12,275.51,2,0,0,518.0,13.6,2023-10,0
CLI01284,40,Nordeste,Digital,47,66.51,2,2,2,577.0,-3.8,2023-10,0
CLI01285,24,Sudeste,Telemarketing,1,183.39,1,0,1,784.0,27.4,2023-06,1
CLI01286,55,Sudeste,Loja física,26,85.43,1,2,0,894.0,1.2,2023-08,0
CLI01287,50,Centro-Oeste,Loja física,14,52.83,3,1,0,440.0,1.1,2024-06,0
CLI01288,29,Nordeste,Indicação,38,155.41,1,1,2,906.0,-8.8,2024-05,1
CLI01289,62,Norte,Digital,37,123.66,3,2,1,409.0,,2023-10,0
CLI01290,29,Sudeste,Telemarketing,11,171.4,5,3,1,351.0,-4.1,2023-02,0
CLI01291,36,Nordeste,Digital,36,194.2,2,2,0,914.0,20.0,2023-12,0
CLI01292,26,Sul,Digital,13,60.83,2,0,2,912.0,4.3,2023-10,1
CLI01293,27,Norte,Digital,43,80.65,2,1,0,953.0,10.6,2023-09,0
CLI01294,34,Centro-Oeste,Indicação,3,189.56,5,2,0,618.0,1.5,2024-04,0
CLI01295,67,Norte,Indicação,33,135.69,5,2,0,498.0,-6.2,2023-07,0
CLI01296,57,Norte,Digital,6,232.19,4,0,2,345.0,5.6,2023-09,0
CLI01297,56,Sudeste,Digital,50,212.97,3,1,0,804.0,23.9,2023-06,0
CLI01298,58,Nordeste,Telemarketing,56,261.3,3,1,1,839.0,-15.7,2023-10,0
CLI01299,27,Sudeste,Digital,10,223.02,4,1,1,813.0,6.3,2023-07,0
CLI01300,29,Nordeste,Loja física,5,157.38,2,0,1,316.0,22.4,2024-06,1
CLI01301,32,Norte,Loja física,23,218.14,3,2,2,614.0,-12.2,2023-11,1
CLI01302,48,Sudeste,Indicação,10,118.75,3,1,2,735.0,13.8,2023-01,0
CLI01303,32,Sul,Loja física,44,126.48,2,0,0,687.0,13.8,2023-05,0
CLI01304,45,Nordeste,Digital,2,247.15,1,2,0,376.0,-19.4,2023-06,0
CLI01305,21,Sudeste,Telemarketing,13,161.5,1,1,1,670.0,16.7,2023-07,0
CLI01306,53,Sudeste,Digital,40,249.5,4,1,1,464.0,-8.9,2023-04,0
CLI01307,18,Sudeste,Digital,2,255.51,5,1,1,908.0,5.4,2024-04,0
CLI01308,61,Sudeste,Digital,20,264.29,3,3,0,916.0,15.4,2023-10,0
CLI01309,51,Nordeste,Telemarketing,1,279.06,3,1,1,323.0,18.0,2024-03,1
CLI01310,64,Sul,Indicação,37,157.65,4,1,0,334.0,-23.0,2024-01,0
CLI01311,34,Sudeste,Digital,9,129.62,4,2,0,813.0,26.8,2023-08,1
CLI01312,56,Norte,Indicação,17,195.45,3,1,0,760.0,21.3,2024-01,0
CLI01313,55,Nordeste,Digital,9,142.69,2,0,2,437.0,15.8,2023-07,0
CLI01314,61,Sul,Telemarketing,11,200.17,2,0,2,873.0,5.4,2024-05,1
CLI01315,68,Sudeste,Digital,15,226.3,5,1,2,,-6.5,2023-04,0
CLI01316,50,Nordeste,,24,222.0,3,0,0,564.0,-16.2,2023-07,1
CLI01317,38,Sudeste,Loja física,38,143.54,3,2,0,632.0,-24.4,2024-04,0
CLI01318,43,Nordeste,Digital,55,91.62,3,1,0,487.0,9.7,2023-02,0
CLI01319,63,Nordeste,Indicação,35,157.53,3,2,1,362.0,15.8,2024-02,1
CLI01320,53,Sudeste,Digital,30,85.55,4,0,2,578.0,-1.3,2024-02,0
CLI01321,22,Centro-Oeste,Loja física,31,272.42,1,2,1,841.0,-6.9,2023-08,0
CLI01322,50,Sul,Indicação,49,136.37,3,1,0,470.0,1.0,2023-06,0
CLI01323,18,Sudeste,Loja física,5,88.51,1,1,1,802.0,-9.6,2023-07,0
CLI01324,23,Norte,Digital,60,56.26,2,3,0,832.0,0.3,2023-07,0
CLI01325,54,Sul,Telemarketing,44,211.36,5,4,2,598.0,-10.5,2023-02,0
CLI01326,19,Nordeste,Digital,50,209.13,2,3,2,500.0,9.2,2023-04,1
CLI01327,22,Nordeste,Loja física,14,135.05,3,2,0,434.0,18.7,2024-01,0
CLI01328,43,Sudeste,Indicação,53,67.83,2,1,1,571.0,7.6,2023-10,0
CLI01329,58,Norte,Telemarketing,56,152.31,4,0,0,834.0,-1.2,2023-09,0
CLI01330,68,Sul,Loja física,11,127.7,1,2,1,741.0,14.8,2024-03,1
CLI01331,64,Sudeste,Digital,9,219.18,3,0,0,386.0,0.3,2023-12,0
CLI01332,30,Centro-Oeste,Indicação,34,201.34,4,1,0,330.0,14.4,2023-10,0
CLI01333,29,Sul,Digital,12,141.05,1,0,0,420.0,-9.5,2023-05,1
CLI01334,22,Nordeste,Digital,35,104.37,4,0,1,368.0,-7.6,2023-07,0
CLI01335,19,Nordeste,Telemarketing,35,296.91,2,3,2,945.0,-14.8,2023-11,0
CLI01336,21,Sudeste,Loja física,1,163.4,3,0,3,795.0,-7.0,2024-04,1
CLI01337,44,Sudeste,Digital,40,221.97,2,1,3,445.0,14.7,2024-01,0
CLI01338,67,Sudeste,Loja física,22,85.04,5,1,1,632.0,-13.1,2023-04,0
CLI01339,27,Centro-Oeste,Digital,60,171.3,3,2,0,,-34.6,2024-04,0
CLI01340,30,Sudeste,Digital,29,56.78,2,1,0,,-6.2,2024-01,0
CLI01341,61,Sudeste,Digital,8,176.26,3,1,1,592.0,-17.6,2023-01,1
CLI01342,19,Sudeste,Indicação,11,290.9,1,2,2,728.0,-7.6,2023-04,1
CLI01343,43,Sudeste,Indicação,41,145.95,3,2,1,385.0,31.6,2024-03,1
CLI01344,32,Nordeste,Loja física,37,59.65,3,1,0,315.0,-13.3,2024-04,0
CLI01345,63,Norte,Digital,14,57.64,1,4,2,927.0,9.5,2023-04,1
CLI01346,27,Sudeste,Indicação,60,146.9,2,1,1,,-1.2,2024-05,0
CLI01347,39,Sudeste,Digital,30,89.91,3,1,0,569.0,5.6,2023-11,0
CLI01348,57,Nordeste,Loja física,35,55.74,4,0,1,694.0,-7.6,2023-05,0
CLI01349,42,Sul,Indicação,21,238.95,3,3,0,461.0,17.4,2024-01,0
CLI01350,32,Centro-Oeste,Loja física,37,164.53,2,0,1,999.0,6.4,2023-12,0
CLI01351,30,Sul,Loja física,5,122.21,1,0,0,403.0,6.8,2023-03,1
CLI01352,25,Sudeste,Telemarketing,19,274.92,2,1,1,952.0,1.5,2023-04,1
CLI01353,38,Norte,Loja física,59,78.93,5,1,2,466.0,18.8,2023-10,0
CLI01354,38,Sul,Loja física,14,288.88,3,1,2,599.0,,2023-09,1
CLI01355,39,Sudeste,Loja física,26,128.39,3,1,0,327.0,5.6,2023-10,1
CLI01356,63,Sudeste,Digital,4,272.0,1,1,1,723.0,9.8,2024-01,1
CLI01357,50,Norte,Indicação,25,200.64,3,2,2,861.0,,2023-01,0
CLI01358,62,Nordeste,Indicação,45,256.58,4,2,2,455.0,2.8,2023-12,0
CLI01359,44,Sudeste,Digital,42,295.9,4,1,1,623.0,-1.0,2023-11,1
CLI01360,57,Nordeste,Digital,25,122.0,2,2,3,647.0,17.5,2023-08,0
CLI01361,67,Sul,Telemarketing,18,290.18,1,3,1,420.0,-10.5,2024-02,1
CLI01362,39,Sudeste,Loja física,40,147.27,5,2,0,951.0,3.0,2024-02,0
CLI01363,47,Nordeste,Digital,8,146.28,2,2,2,827.0,28.9,2024-05,1
CLI01364,26,Nordeste,Digital,39,135.0,1,3,0,,-0.4,2024-05,0
CLI01365,62,Sul,Loja física,40,185.25,1,1,1,463.0,-20.0,2023-06,0
CLI01366,52,Sudeste,Digital,14,88.44,2,1,1,361.0,32.6,2024-02,1
CLI01367,35,Sudeste,Digital,32,188.33,2,2,2,,-10.7,2024-06,0
CLI01368,59,Nordeste,Indicação,51,185.33,3,0,1,965.0,-15.6,2024-05,0
CLI01369,22,Nordeste,Indicação,38,240.38,5,0,1,611.0,-15.0,2023-06,0
CLI01370,44,Nordeste,Digital,33,258.31,4,1,0,675.0,10.9,2023-05,1
CLI01371,23,Nordeste,Digital,23,160.01,3,0,1,645.0,19.5,2024-01,0
CLI01372,49,Nordeste,Loja física,15,125.48,1,1,4,449.0,26.4,2024-04,1
CLI01373,25,Centro-Oeste,Digital,33,114.73,5,0,1,884.0,0.2,2023-09,0
CLI01374,56,Sudeste,Digital,25,98.56,5,1,0,880.0,-14.8,2023-12,0
CLI01375,38,Sudeste,Digital,17,64.31,2,1,1,476.0,-8.5,2023-10,0
CLI01376,35,Sul,Digital,33,135.51,5,2,1,653.0,0.5,2024-01,0
CLI01377,31,Sudeste,Digital,47,117.46,5,0,2,813.0,-0.3,2024-04,0
CLI01378,32,Nordeste,Telemarketing,55,291.5,1,0,2,608.0,19.6,2024-05,1
CLI01379,59,Centro-Oeste,Digital,2,189.33,3,2,0,418.0,-19.8,2024-04,0
CLI01380,43,Sudeste,Digital,14,136.72,5,1,1,818.0,-16.7,2024-02,0
CLI01381,61,Centro-Oeste,Digital,53,195.02,2,2,0,777.0,-4.6,2024-04,0
CLI01382,49,Sul,Loja física,40,84.7,3,1,1,713.0,5.5,2024-03,0
CLI01383,56,Sul,Indicação,40,160.91,2,1,3,886.0,-6.6,2023-12,0
CLI01384,45,Sul,Digital,51,206.46,5,1,0,650.0,-7.9,2023-05,0
CLI01385,56,Sudeste,Indicação,39,172.12,3,2,0,805.0,17.6,2023-11,0
CLI01386,60,Sudeste,Digital,51,150.34,5,1,1,494.0,7.1,2023-05,0
CLI01387,49,Sul,Indicação,6,298.36,1,0,0,486.0,-14.8,2023-11,1
CLI01388,30,Centro-Oeste,Digital,6,269.98,3,0,1,749.0,-7.6,2023-02,0
CLI01389,32,Sul,Digital,3,205.75,2,1,0,795.0,7.8,2024-05,1
CLI01390,35,Sudeste,Digital,7,192.24,1,0,1,814.0,-18.9,2023-12,0
CLI01391,56,Sudeste,Digital,51,205.07,4,4,0,995.0,7.7,2023-05,0
CLI01392,23,Norte,Loja física,8,100.23,2,0,0,572.0,-5.2,2023-12,0
CLI01393,28,Sul,Digital,42,148.68,5,3,1,351.0,5.4,2024-04,0
CLI01394,49,Centro-Oeste,Indicação,52,59.76,2,1,0,562.0,1.8,2023-01,0
CLI01395,57,Sul,,15,168.79,4,0,1,667.0,-16.8,2023-02,0
CLI01396,37,Sul,Loja física,47,185.66,2,0,1,432.0,-9.5,2023-10,0
CLI01397,50,Nordeste,Digital,29,106.84,1,4,3,,21.7,2023-02,1
CLI01398,57,Sudeste,Loja física,33,290.91,2,0,0,609.0,35.6,2023-10,1
CLI01399,25,Nordeste,Digital,52,277.26,3,0,1,872.0,-26.2,2024-06,0
CLI01400,68,Sul,Digital,30,230.44,4,1,2,315.0,15.6,2023-01,0
CLI01401,52,Nordeste,Digital,39,183.25,2,1,0,494.0,4.4,2023-05,0
CLI01402,22,Nordeste,Indicação,27,267.39,4,0,2,742.0,,2023-12,0
CLI01403,52,Sudeste,Loja física,36,82.56,1,0,0,602.0,-8.4,2024-05,0
CLI01404,64,Sul,Digital,29,247.53,3,2,0,347.0,13.5,2024-06,1
CLI01405,31,Sudeste,Digital,38,81.11,5,2,0,420.0,-4.5,2024-01,0
CLI01406,38,Sudeste,Digital,57,248.45,2,0,0,798.0,19.2,2023-03,0
CLI01407,64,Nordeste,Digital,33,118.84,1,2,2,861.0,34.7,2023-10,0
CLI01408,41,Sudeste,Loja física,37,269.17,4,1,1,768.0,3.2,2024-02,0
CLI01409,34,Sul,Digital,27,285.91,4,3,0,340.0,-17.1,2023-08,0
CLI01410,35,Sudeste,Digital,55,87.1,1,0,0,755.0,21.2,2023-10,0
CLI01411,51,Sudeste,Loja física,33,165.57,2,0,0,833.0,8.5,2023-02,0
CLI01412,29,Sudeste,Digital,4,295.15,5,0,1,670.0,5.7,2024-01,0
CLI01413,33,Sudeste,Digital,22,170.75,2,0,1,481.0,23.7,2023-05,0
CLI01414,21,Nordeste,Loja física,2,265.79,3,2,1,,-17.1,2023-11,1
CLI01415,42,Sul,Digital,10,197.08,2,1,0,956.0,-10.7,2023-01,0
CLI01416,51,Centro-Oeste,Indicação,5,143.73,3,0,0,889.0,8.9,2023-10,0
CLI01417,45,Sudeste,Indicação,59,121.35,4,0,0,530.0,-11.1,2024-01,0
CLI01418,63,Nordeste,Digital,10,100.71,3,1,0,647.0,-4.7,2023-04,0
CLI01419,28,Nordeste,Digital,33,240.35,5,1,2,778.0,19.1,2023-10,0
CLI01420,30,Sudeste,Digital,54,146.54,1,1,1,508.0,6.5,2023-12,0
CLI01421,48,Nordeste,Digital,38,177.72,3,0,0,974.0,-17.7,2024-02,0
CLI01422,42,Nordeste,Telemarketing,13,172.98,2,0,4,979.0,6.1,2023-03,0
CLI01423,56,Sul,Digital,31,194.22,3,1,0,577.0,18.6,2023-02,0
CLI01424,27,Nordeste,Indicação,47,266.29,4,2,0,987.0,2.6,2023-11,0
CLI01425,41,Sul,Loja física,36,295.08,3,1,0,352.0,13.1,2023-07,0
CLI01426,18,Sudeste,Indicação,45,151.8,5,0,0,309.0,-7.8,2024-06,0
CLI01427,42,Sul,Indicação,24,256.78,3,1,1,957.0,,2024-02,0
CLI01428,45,Centro-Oeste,Indicação,52,241.03,5,0,3,763.0,-23.7,2023-07,0
CLI01429,53,Sudeste,Loja física,56,193.28,2,0,0,882.0,9.4,2023-07,0
CLI01430,35,Sudeste,,15,288.91,4,1,1,457.0,5.4,2023-09,0
CLI01431,23,Sul,Digital,29,100.02,1,2,0,318.0,,2023-12,0
CLI01432,19,Nordeste,Telemarketing,8,77.22,2,0,0,354.0,22.8,2023-06,0
CLI01433,20,Nordeste,Loja física,5,263.39,2,0,0,320.0,8.6,2023-07,0
CLI01434,63,Sudeste,Digital,29,159.69,1,4,1,581.0,-10.4,2023-04,1
CLI01435,25,Nordeste,Telemarketing,47,261.64,3,0,1,839.0,9.8,2024-04,0
CLI01436,48,Sul,Indicação,4,273.17,3,0,0,716.0,-14.8,2023-07,0
CLI01437,65,Sul,,12,65.51,3,1,0,584.0,-12.7,2023-08,0
CLI01438,36,Sul,,45,270.77,4,0,0,831.0,-14.7,2023-08,0
CLI01439,67,Nordeste,Telemarketing,2,161.98,2,1,0,831.0,-15.1,2023-03,0
CLI01440,23,Nordeste,Indicação,27,177.51,5,2,2,810.0,6.6,2023-09,0
CLI01441,31,Sul,Loja física,31,206.55,1,1,0,695.0,1.4,2024-01,0
CLI01442,20,Sul,Telemarketing,51,281.5,2,1,1,419.0,11.2,2023-07,0
CLI01443,65,Sudeste,Digital,51,54.68,3,0,1,396.0,-42.3,2024-03,0
CLI01444,18,Sudeste,Digital,36,169.11,1,1,1,419.0,-5.9,2023-02,0
CLI01445,61,Norte,Loja física,36,221.83,5,1,1,836.0,-5.7,2023-12,0
CLI01446,47,Sul,Digital,26,230.58,2,2,1,452.0,0.8,2023-08,1
CLI01447,63,Sul,Loja física,43,223.03,2,1,0,544.0,0.4,2023-08,1
CLI01448,36,Nordeste,Digital,27,83.51,4,0,2,815.0,3.4,2024-01,0
CLI01449,36,Sudeste,Digital,5,124.75,2,2,0,692.0,1.3,2023-01,1
CLI01450,26,Centro-Oeste,Digital,20,139.58,2,1,0,442.0,-6.9,2023-10,1
CLI01451,24,Nordeste,Loja física,11,251.01,5,1,1,803.0,-6.0,2023-09,0
CLI01452,63,Nordeste,Digital,10,119.59,5,2,2,519.0,-0.8,2023-02,1
CLI01453,54,Sudeste,Digital,40,102.58,1,2,1,459.0,7.6,2024-02,1
CLI01454,67,Sul,Digital,38,289.26,3,0,2,375.0,1.3,2023-10,0
CLI01455,58,Sudeste,,6,52.12,5,2,0,910.0,-11.8,2023-10,0
CLI01456,24,Sul,Indicação,8,299.36,1,4,0,991.0,,2023-08,1
CLI01457,26,Nordeste,Digital,23,219.11,2,3,0,938.0,7.6,2024-02,1
CLI01458,21,Sudeste,Loja física,47,257.02,1,0,1,331.0,11.4,2024-01,0
CLI01459,42,Nordeste,Digital,26,123.55,1,2,0,633.0,16.1,2023-06,1
CLI01460,66,Sul,Digital,46,53.48,1,1,1,824.0,-7.4,2024-01,0
CLI01461,29,Nordeste,Telemarketing,43,234.37,1,1,0,739.0,-28.2,2023-03,0
CLI01462,23,Sul,Digital,12,258.44,5,1,3,651.0,5.7,2024-01,1
CLI01463,35,Sudeste,Digital,26,235.02,3,3,0,638.0,-10.7,2024-04,1
CLI01464,57,Sudeste,Digital,13,85.61,1,0,0,699.0,-1.6,2023-04,0
CLI01465,38,Centro-Oeste,Telemarketing,40,238.26,4,1,0,695.0,2.2,2023-03,0
CLI01466,32,Sul,Loja física,18,242.13,2,4,0,501.0,8.3,2024-03,1
CLI01467,20,Sudeste,Loja física,25,214.54,2,1,1,829.0,13.4,2024-03,0
CLI01468,19,Sudeste,Loja física,33,241.43,2,2,1,392.0,17.5,2024-06,1
CLI01469,58,Sudeste,Digital,47,261.38,2,2,2,657.0,19.8,2023-07,0
CLI01470,57,Nordeste,Indicação,40,203.3,2,0,3,695.0,1.6,2023-05,1
CLI01471,21,Nordeste,Digital,60,72.05,1,2,1,359.0,-25.3,2023-08,1
CLI01472,49,Sudeste,Loja física,43,171.81,3,3,0,776.0,-9.1,2023-10,0
CLI01473,19,Sudeste,Loja física,12,69.31,4,0,0,911.0,21.1,2023-01,0
CLI01474,63,Sudeste,Digital,44,151.79,5,2,0,300.0,2.2,2023-11,0
CLI01475,46,Norte,Digital,36,151.68,4,2,0,854.0,32.7,2023-03,0
CLI01476,19,Sul,Loja física,48,66.4,5,2,0,610.0,-5.7,2023-03,0
CLI01477,51,Nordeste,Digital,4,137.11,5,2,0,467.0,34.7,2024-03,1
CLI01478,44,Nordeste,Digital,5,77.65,4,0,1,491.0,-0.0,2024-05,0
CLI01479,56,Centro-Oeste,Digital,56,251.96,1,1,1,333.0,-6.3,2024-06,0
CLI01480,61,Centro-Oeste,Indicação,37,286.82,2,2,3,333.0,,2023-08,1
CLI01481,55,Sudeste,Indicação,8,67.98,1,1,0,987.0,9.9,2024-01,0
CLI01482,35,Norte,Indicação,42,288.68,2,1,4,716.0,-21.2,2023-10,0
CLI01483,53,Centro-Oeste,Loja física,49,180.54,3,1,1,457.0,-8.2,2023-03,0
CLI01484,36,Sudeste,Loja física,28,124.79,5,1,1,799.0,-0.8,2024-02,0
CLI01485,44,Nordeste,Digital,31,69.12,4,2,1,665.0,-33.9,2024-01,0
CLI01486,62,Nordeste,Digital,58,175.06,3,0,0,639.0,-1.5,2023-03,0
CLI01487,37,Nordeste,Indicação,9,248.53,2,3,1,634.0,25.8,2024-01,1
CLI01488,38,Sudeste,,54,226.67,1,0,1,882.0,6.5,2023-09,0
CLI01489,40,Sul,Indicação,51,62.46,4,2,0,626.0,-9.9,2024-04,0
CLI01490,47,Sudeste,Loja física,29,68.13,5,1,3,413.0,-7.2,2023-08,1
CLI01491,42,Nordeste,Indicação,14,150.62,3,0,1,717.0,5.1,2023-12,0
CLI01492,48,Norte,Telemarketing,40,123.72,5,2,1,767.0,-7.7,2023-12,0
CLI01493,44,Nordeste,Digital,41,108.0,2,0,0,442.0,7.0,2024-05,0
CLI01494,51,Sul,Digital,22,120.15,5,0,1,908.0,-8.1,2024-03,0
CLI01495,25,Nordeste,Loja física,11,250.77,1,2,0,608.0,-15.4,2024-06,0
CLI01496,36,Sudeste,Digital,23,282.21,3,0,0,700.0,17.7,2023-07,0
CLI01497,58,Sul,Indicação,1,151.18,3,1,0,619.0,10.6,2024-01,0
CLI01498,43,Nordeste,Digital,46,276.43,1,0,1,511.0,-28.3,2024-04,1
CLI01499,45,Sudeste,Loja física,37,130.27,5,1,0,616.0,-5.1,2023-11,0
CLI01500,21,Sudeste,Loja física,21,169.01,1,0,1,484.0,15.6,2023-05,0
CLI01501,48,Nordeste,Loja física,26,106.41,4,3,1,504.0,-2.5,2023-02,0
CLI01502,33,Sul,Digital,46,210.02,1,0,3,663.0,-8.7,2023-01,1
CLI01503,68,Centro-Oeste,Telemarketing,36,294.65,5,0,0,515.0,-3.8,2024-04,0
CLI01504,27,Sudeste,Digital,54,200.77,1,3,1,545.0,1.7,2023-05,0
CLI01505,55,Sudeste,Indicação,23,139.35,2,1,0,538.0,-2.7,2023-07,0
CLI01506,65,Sul,Indicação,57,211.85,1,3,0,690.0,-1.2,2023-09,0
CLI01507,27,Nordeste,Digital,1,80.63,1,2,0,819.0,-2.2,2023-04,1
CLI01508,62,Sul,Telemarketing,54,272.06,5,0,2,,-14.6,2024-03,0
CLI01509,26,Nordeste,,55,175.67,4,1,1,576.0,-15.4,2023-07,0
CLI01510,56,Sul,,51,162.24,4,1,0,501.0,-16.3,2024-06,0
CLI01511,53,Nordeste,Loja física,40,196.37,5,1,1,513.0,1.4,2023-05,0
CLI01512,68,Sudeste,Loja física,15,206.1,5,0,0,905.0,8.7,2024-01,0
CLI01513,53,Sudeste,Digital,21,67.84,5,2,1,777.0,-14.1,2023-03,0
CLI01514,36,Sudeste,Indicação,47,220.55,2,2,0,807.0,-22.5,2023-06,0
CLI01515,36,Sudeste,Loja física,9,110.38,3,0,0,374.0,-13.1,2023-12,0
CLI01516,29,Sudeste,Digital,53,228.39,1,0,0,968.0,21.0,2024-06,0
CLI01517,30,Sudeste,Indicação,9,255.53,5,5,2,964.0,-4.7,2024-06,0
CLI01518,42,Norte,Indicação,10,250.89,5,0,1,441.0,-3.2,2023-04,0
CLI01519,53,Sudeste,,52,188.03,5,0,0,889.0,-12.0,2024-02,0
CLI01520,42,Sudeste,Digital,57,179.94,4,1,0,621.0,8.6,2024-02,0
